,Pollutant,Symbol,State,CAV_adoption,Year,Concern,Total Emmisions,UOM
Pollutant,Methane,CH4,WA,Top,2020.0,GHG,2699.034141013007,TON
Pollutant,Nickel,Ni,WA,Top,2020.0,Health,201.02253645259495,LB
Pollutant,Nitrogen Oxides,NOx,WA,Top,2020.0,Health,60062.977441990726,TON
Pollutant,Nitrous Oxide,N2O,WA,Top,2020.0,GHG,755.6368651573346,TON
Pollutant,PM10 Primary (Filt + Cond),PM10 Prime,WA,Top,2020.0,Health,4220.170025528,TON
Pollutant,PM2.5 Primary (Filt + Cond),PM2.5 Prime,WA,Top,2020.0,Health,1799.2932874829212,TON
Pollutant,Sulfur Dioxide,SO2,WA,Top,2020.0,Health,175.52741562394846,TON
Pollutant,Volatile Organic Compounds,VOC,WA,Top,2020.0,Health,28634.69585317062,TON
Pollutant,Carbon Dioxide,CO2,OR,Top,2020.0,GHG,20899424.410959356,TON
Pollutant,Carbon Monoxide,CO,OR,Top,2020.0,GHG,237933.5329948712,TON
Pollutant,Chromium (VI),Cr VI,OR,Top,2020.0,Health,0.776257706638034,LB
Pollutant,Manganese,Mn,OR,Top,2020.0,Health,819.7666123480402,LB
Pollutant,Mercury,Hg,OR,Top,2020.0,Health,7.083035426954448,LB
Pollutant,Methane,CH4,OR,Top,2020.0,GHG,2076.371842142116,TON
Pollutant,Nickel,Ni,OR,Top,2020.0,Health,130.8638556630752,LB
Pollutant,Nitrogen Oxides,NOx,OR,Top,2020.0,Health,52550.63223147349,TON
Pollutant,Nitrous Oxide,N2O,OR,Top,2020.0,GHG,619.6138935109145,TON
Pollutant,PM10 Primary (Filt + Cond),PM10 Prime,OR,Top,2020.0,Health,3026.538778191407,TON
Pollutant,PM2.5 Primary (Filt + Cond),PM2.5 Prime,OR,Top,2020.0,Health,1488.7222667918954,TON
Pollutant,Sulfur Dioxide,SO2,OR,Top,2020.0,Health,112.20839213470894,TON
Pollutant,Volatile Organic Compounds,VOC,OR,Top,2020.0,Health,25138.017626476594,TON
Pollutant,Carbon Dioxide,CO2,HI,Top,2020.0,GHG,4732339.722758116,TON
Pollutant,Carbon Monoxide,CO,HI,Top,2020.0,GHG,55508.96979437366,TON
Pollutant,Chromium (VI),Cr VI,HI,Top,2020.0,Health,0.221846638165904,LB
Pollutant,Manganese,Mn,HI,Top,2020.0,Health,211.2925630586,LB
Pollutant,Mercury,Hg,HI,Top,2020.0,Health,2.1494742188652,LB
Pollutant,Methane,CH4,HI,Top,2020.0,GHG,342.07712595710257,TON
Pollutant,Nickel,Ni,HI,Top,2020.0,Health,31.17811282844628,LB
Pollutant,Nitrogen Oxides,NOx,HI,Top,2020.0,Health,5840.930158682472,TON
Pollutant,Nitrous Oxide,N2O,HI,Top,2020.0,GHG,108.79856272271836,TON
Pollutant,PM10 Primary (Filt + Cond),PM10 Prime,HI,Top,2020.0,Health,593.3859537538482,TON
Pollutant,PM2.5 Primary (Filt + Cond),PM2.5 Prime,HI,Top,2020.0,Health,217.44221074642476,TON
Pollutant,Sulfur Dioxide,SO2,HI,Top,2020.0,Health,28.450999085617532,TON
Pollutant,Volatile Organic Compounds,VOC,HI,Top,2020.0,Health,4684.470694733261,TON
Pollutant,Carbon Dioxide,CO2,CO,Top,2020.0,GHG,27125607.759824842,TON
Pollutant,Carbon Monoxide,CO,CO,Top,2020.0,GHG,269131.1461107688,TON
Pollutant,Chromium (VI),Cr VI,CO,Top,2020.0,Health,1.2156508305088496,LB
Pollutant,Manganese,Mn,CO,Top,2020.0,Health,1004.1129210702964,LB
Pollutant,Mercury,Hg,CO,Top,2020.0,Health,11.572607117658453,LB
Pollutant,Methane,CH4,CO,Top,2020.0,GHG,1967.5961083851,TON
Pollutant,Nickel,Ni,CO,Top,2020.0,Health,181.3220101882313,LB
Pollutant,Nitrogen Oxides,NOx,CO,Top,2020.0,Health,44380.78542290345,TON
Pollutant,Nitrous Oxide,N2O,CO,Top,2020.0,GHG,528.290773365755,TON
Pollutant,PM10 Primary (Filt + Cond),PM10 Prime,CO,Top,2020.0,Health,3196.411853443284,TON
Pollutant,PM2.5 Primary (Filt + Cond),PM2.5 Prime,CO,Top,2020.0,Health,1382.302671048401,TON
Pollutant,Sulfur Dioxide,SO2,CO,Top,2020.0,Health,157.5131313480621,TON
Pollutant,Volatile Organic Compounds,VOC,CO,Top,2020.0,Health,22247.349976411668,TON
Pollutant,Carbon Dioxide,CO2,NV,Top,2020.0,GHG,14085472.980762,TON
Pollutant,Carbon Monoxide,CO,NV,Top,2020.0,GHG,130962.49215437,TON
Pollutant,Chromium (VI),Cr VI,NV,Top,2020.0,Health,0.6130182367734216,LB
Pollutant,Manganese,Mn,NV,Top,2020.0,Health,569.832829359364,LB
Pollutant,Mercury,Hg,NV,Top,2020.0,Health,5.85048449823672,LB
Pollutant,Methane,CH4,NV,Top,2020.0,GHG,960.0686860317495,TON
Pollutant,Nickel,Ni,NV,Top,2020.0,Health,90.43769004212204,LB
Pollutant,Nitrogen Oxides,NOx,NV,Top,2020.0,Health,22447.7857607441,TON
Pollutant,Nitrous Oxide,N2O,NV,Top,2020.0,GHG,234.860196511323,TON
Pollutant,PM10 Primary (Filt + Cond),PM10 Prime,NV,Top,2020.0,Health,1719.9154737527,TON
Pollutant,PM2.5 Primary (Filt + Cond),PM2.5 Prime,NV,Top,2020.0,Health,694.434728201639,TON
Pollutant,Sulfur Dioxide,SO2,NV,Top,2020.0,Health,80.945517185532,TON
Pollutant,Volatile Organic Compounds,VOC,NV,Top,2020.0,Health,10666.6650724973,TON
Pollutant,Carbon Dioxide,CO2,ND,Bottom,2020.0,GHG,5913614.81126303,TON
Pollutant,Carbon Monoxide,CO,ND,Bottom,2020.0,GHG,54318.7909902987,TON
Pollutant,Chromium (VI),Cr VI,ND,Bottom,2020.0,Health,0.20930283171291428,LB
Pollutant,Manganese,Mn,ND,Bottom,2020.0,Health,167.5055974189182,LB
Pollutant,Mercury,Hg,ND,Bottom,2020.0,Health,1.896169935629362,LB
Pollutant,Methane,CH4,ND,Bottom,2020.0,GHG,382.21421108657603,TON
Pollutant,Nickel,Ni,ND,Bottom,2020.0,Health,35.60621795792038,LB
Pollutant,Nitrogen Oxides,NOx,ND,Bottom,2020.0,Health,12567.72050128954,TON
Pollutant,Nitrous Oxide,N2O,ND,Bottom,2020.0,GHG,86.3678953260292,TON
Pollutant,PM10 Primary (Filt + Cond),PM10 Prime,ND,Bottom,2020.0,Health,706.0042443184983,TON
Pollutant,PM2.5 Primary (Filt + Cond),PM2.5 Prime,ND,Bottom,2020.0,Health,384.6589435820963,TON
Pollutant,Sulfur Dioxide,SO2,ND,Bottom,2020.0,Health,30.97961802905462,TON
Pollutant,Volatile Organic Compounds,VOC,ND,Bottom,2020.0,Health,4055.334463809901,TON
Pollutant,Carbon Dioxide,CO2,WY,Bottom,2020.0,GHG,6953488.9410951,TON
Pollutant,Carbon Monoxide,CO,WY,Bottom,2020.0,GHG,59054.089160667005,TON
Pollutant,Chromium (VI),Cr VI,WY,Bottom,2020.0,Health,0.23098720628436376,LB
Pollutant,Manganese,Mn,WY,Bottom,2020.0,Health,181.001053041908,LB
Pollutant,Mercury,Hg,WY,Bottom,2020.0,Health,2.03053278416046,LB
Pollutant,Methane,CH4,WY,Bottom,2020.0,GHG,405.6415189237,TON
Pollutant,Nickel,Ni,WY,Bottom,2020.0,Health,42.29089041471892,LB
Pollutant,Nitrogen Oxides,NOx,WY,Bottom,2020.0,Health,17353.6623022955,TON
Pollutant,Nitrous Oxide,N2O,WY,Bottom,2020.0,GHG,87.332362994192,TON
Pollutant,PM10 Primary (Filt + Cond),PM10 Prime,WY,Bottom,2020.0,Health,816.692420615822,TON
Pollutant,PM2.5 Primary (Filt + Cond),PM2.5 Prime,WY,Bottom,2020.0,Health,465.392665053408,TON
Pollutant,Sulfur Dioxide,SO2,WY,Bottom,2020.0,Health,34.8863060992527,TON
Pollutant,Volatile Organic Compounds,VOC,WY,Bottom,2020.0,Health,4354.4566101623,TON
Pollutant,Carbon Dioxide,CO2,SD,Bottom,2020.0,GHG,5880043.29763525,TON
Pollutant,Carbon Monoxide,CO,SD,Bottom,2020.0,GHG,67640.14399194,TON
Pollutant,Chromium (VI),Cr VI,SD,Bottom,2020.0,Health,0.24161056628022112,LB
Pollutant,Manganese,Mn,SD,Bottom,2020.0,Health,156.946416594939,LB
Pollutant,Mercury,Hg,SD,Bottom,2020.0,Health,2.236392164697184,LB
Pollutant,Methane,CH4,SD,Bottom,2020.0,GHG,412.6665073376289,TON
Pollutant,Nickel,Ni,SD,Bottom,2020.0,Health,39.25033541597402,LB
Pollutant,Nitrogen Oxides,NOx,SD,Bottom,2020.0,Health,12248.6710161999,TON
Pollutant,Nitrous Oxide,N2O,SD,Bottom,2020.0,GHG,106.0383311398077,TON
Pollutant,PM10 Primary (Filt + Cond),PM10 Prime,SD,Bottom,2020.0,Health,642.069454634876,TON
Pollutant,PM2.5 Primary (Filt + Cond),PM2.5 Prime,SD,Bottom,2020.0,Health,349.9495992229226,TON
Pollutant,Sulfur Dioxide,SO2,SD,Bottom,2020.0,Health,32.528334504627,TON
Pollutant,Volatile Organic Compounds,VOC,SD,Bottom,2020.0,Health,4977.7689617605,TON
